#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.642904E-04   0.197867E+08   0.197867E+08   0.258683E+08   0.258573E+08   0.197858E+08   0.197867E+08   0.197867E+08   0.197932E+08  -0.473092E+00   0.104466E+08   0.104466E+08   0.315004E+02
   0.659172E-04   0.197866E+08   0.197866E+08   0.258422E+08   0.258306E+08   0.197857E+08   0.197866E+08   0.197866E+08   0.197932E+08  -0.473090E+00   0.104466E+08   0.104466E+08   0.322879E+02
   0.675852E-04   0.197866E+08   0.197866E+08   0.258147E+08   0.258026E+08   0.197856E+08   0.197866E+08   0.197866E+08   0.197931E+08  -0.473089E+00   0.104466E+08   0.104466E+08   0.330947E+02
   0.692953E-04   0.197865E+08   0.197865E+08   0.257859E+08   0.257731E+08   0.197854E+08   0.197865E+08   0.197865E+08   0.197930E+08  -0.473087E+00   0.104466E+08   0.104466E+08   0.339212E+02
   0.710487E-04   0.197865E+08   0.197865E+08   0.257556E+08   0.257422E+08   0.197853E+08   0.197865E+08   0.197865E+08   0.197930E+08  -0.473085E+00   0.104465E+08   0.104465E+08   0.347676E+02
   0.728465E-04   0.197864E+08   0.197864E+08   0.257238E+08   0.257097E+08   0.197851E+08   0.197864E+08   0.197864E+08   0.197929E+08  -0.473083E+00   0.104465E+08   0.104465E+08   0.356346E+02
   0.746898E-04   0.197864E+08   0.197863E+08   0.256904E+08   0.256756E+08   0.197850E+08   0.197864E+08   0.197864E+08   0.197928E+08  -0.473082E+00   0.104465E+08   0.104465E+08   0.365225E+02
   0.765797E-04   0.197863E+08   0.197863E+08   0.256553E+08   0.256398E+08   0.197848E+08   0.197863E+08   0.197863E+08   0.197928E+08  -0.473080E+00   0.104464E+08   0.104464E+08   0.374319E+02
   0.785174E-04   0.197862E+08   0.197862E+08   0.256185E+08   0.256022E+08   0.197846E+08   0.197862E+08   0.197862E+08   0.197927E+08  -0.473078E+00   0.104464E+08   0.104464E+08   0.383631E+02
   0.805042E-04   0.197862E+08   0.197861E+08   0.255799E+08   0.255628E+08   0.197845E+08   0.197861E+08   0.197862E+08   0.197926E+08  -0.473075E+00   0.104464E+08   0.104463E+08   0.393166E+02
   0.825413E-04   0.197861E+08   0.197861E+08   0.255393E+08   0.255213E+08   0.197843E+08   0.197861E+08   0.197861E+08   0.197925E+08  -0.473073E+00   0.104463E+08   0.104463E+08   0.402929E+02
   0.846299E-04   0.197860E+08   0.197860E+08   0.254967E+08   0.254778E+08   0.197841E+08   0.197860E+08   0.197860E+08   0.197924E+08  -0.473071E+00   0.104463E+08   0.104463E+08   0.412925E+02
   0.867713E-04   0.197859E+08   0.197859E+08   0.254520E+08   0.254322E+08   0.197839E+08   0.197859E+08   0.197859E+08   0.197923E+08  -0.473068E+00   0.104462E+08   0.104462E+08   0.423159E+02
   0.889669E-04   0.197858E+08   0.197858E+08   0.254051E+08   0.253843E+08   0.197836E+08   0.197858E+08   0.197858E+08   0.197922E+08  -0.473066E+00   0.104462E+08   0.104462E+08   0.433635E+02
   0.912181E-04   0.197857E+08   0.197857E+08   0.253559E+08   0.253340E+08   0.197834E+08   0.197857E+08   0.197857E+08   0.197921E+08  -0.473063E+00   0.104461E+08   0.104461E+08   0.444358E+02
   0.935262E-04   0.197856E+08   0.197856E+08   0.253042E+08   0.252813E+08   0.197832E+08   0.197856E+08   0.197856E+08   0.197920E+08  -0.473060E+00   0.104461E+08   0.104461E+08   0.455334E+02
   0.958928E-04   0.197855E+08   0.197855E+08   0.252500E+08   0.252260E+08   0.197829E+08   0.197855E+08   0.197855E+08   0.197919E+08  -0.473057E+00   0.104460E+08   0.104460E+08   0.466566E+02
   0.983192E-04   0.197854E+08   0.197854E+08   0.251931E+08   0.251679E+08   0.197826E+08   0.197854E+08   0.197854E+08   0.197918E+08  -0.473054E+00   0.104460E+08   0.104459E+08   0.478060E+02
   0.100807E-03   0.197853E+08   0.197853E+08   0.251335E+08   0.251070E+08   0.197823E+08   0.197853E+08   0.197853E+08   0.197916E+08  -0.473050E+00   0.104459E+08   0.104459E+08   0.489822E+02
   0.103358E-03   0.197852E+08   0.197852E+08   0.250709E+08   0.250432E+08   0.197820E+08   0.197852E+08   0.197852E+08   0.197915E+08  -0.473047E+00   0.104458E+08   0.104458E+08   0.501855E+02
   0.105973E-03   0.197851E+08   0.197850E+08   0.250053E+08   0.249762E+08   0.197817E+08   0.197851E+08   0.197851E+08   0.197914E+08  -0.473043E+00   0.104458E+08   0.104458E+08   0.514165E+02
   0.108655E-03   0.197849E+08   0.197849E+08   0.249365E+08   0.249059E+08   0.197814E+08   0.197849E+08   0.197849E+08   0.197912E+08  -0.473039E+00   0.104457E+08   0.104457E+08   0.526756E+02
   0.111404E-03   0.197848E+08   0.197848E+08   0.248643E+08   0.248323E+08   0.197810E+08   0.197848E+08   0.197848E+08   0.197911E+08  -0.473035E+00   0.104456E+08   0.104456E+08   0.539634E+02
   0.114223E-03   0.197847E+08   0.197846E+08   0.247887E+08   0.247551E+08   0.197807E+08   0.197846E+08   0.197847E+08   0.197909E+08  -0.473031E+00   0.104455E+08   0.104455E+08   0.552804E+02
   0.117113E-03   0.197845E+08   0.197845E+08   0.247094E+08   0.246742E+08   0.197803E+08   0.197845E+08   0.197845E+08   0.197907E+08  -0.473026E+00   0.104455E+08   0.104454E+08   0.566269E+02
   0.120077E-03   0.197844E+08   0.197843E+08   0.246263E+08   0.245894E+08   0.197799E+08   0.197843E+08   0.197843E+08   0.197905E+08  -0.473021E+00   0.104454E+08   0.104454E+08   0.580036E+02
   0.123115E-03   0.197842E+08   0.197841E+08   0.245392E+08   0.245005E+08   0.197795E+08   0.197842E+08   0.197842E+08   0.197903E+08  -0.473016E+00   0.104453E+08   0.104453E+08   0.594107E+02
   0.126230E-03   0.197840E+08   0.197839E+08   0.244480E+08   0.244074E+08   0.197790E+08   0.197840E+08   0.197840E+08   0.197901E+08  -0.473011E+00   0.104452E+08   0.104452E+08   0.608489E+02
   0.129424E-03   0.197838E+08   0.197838E+08   0.243524E+08   0.243099E+08   0.197785E+08   0.197838E+08   0.197838E+08   0.197899E+08  -0.473005E+00   0.104451E+08   0.104451E+08   0.623184E+02
   0.132699E-03   0.197836E+08   0.197836E+08   0.242523E+08   0.242077E+08   0.197780E+08   0.197836E+08   0.197836E+08   0.197897E+08  -0.473000E+00   0.104450E+08   0.104450E+08   0.638199E+02
   0.136057E-03   0.197834E+08   0.197833E+08   0.241475E+08   0.241008E+08   0.197775E+08   0.197834E+08   0.197834E+08   0.197895E+08  -0.472993E+00   0.104449E+08   0.104448E+08   0.653535E+02
   0.139500E-03   0.197832E+08   0.197831E+08   0.240378E+08   0.239888E+08   0.197770E+08   0.197832E+08   0.197832E+08   0.197892E+08  -0.472987E+00   0.104448E+08   0.104447E+08   0.669198E+02
   0.143029E-03   0.197830E+08   0.197829E+08   0.239229E+08   0.238717E+08   0.197764E+08   0.197829E+08   0.197830E+08   0.197890E+08  -0.472980E+00   0.104446E+08   0.104446E+08   0.685191E+02
   0.146649E-03   0.197827E+08   0.197827E+08   0.238027E+08   0.237490E+08   0.197758E+08   0.197827E+08   0.197827E+08   0.197887E+08  -0.472973E+00   0.104445E+08   0.104445E+08   0.701518E+02
   0.150359E-03   0.197825E+08   0.197824E+08   0.236769E+08   0.236207E+08   0.197752E+08   0.197824E+08   0.197825E+08   0.197884E+08  -0.472966E+00   0.104444E+08   0.104443E+08   0.718181E+02
   0.154164E-03   0.197822E+08   0.197821E+08   0.235454E+08   0.234866E+08   0.197745E+08   0.197822E+08   0.197822E+08   0.197881E+08  -0.472958E+00   0.104442E+08   0.104442E+08   0.735183E+02
   0.158065E-03   0.197820E+08   0.197819E+08   0.234078E+08   0.233463E+08   0.197738E+08   0.197819E+08   0.197819E+08   0.197878E+08  -0.472950E+00   0.104441E+08   0.104441E+08   0.752528E+02
   0.162064E-03   0.197817E+08   0.197816E+08   0.232640E+08   0.231996E+08   0.197731E+08   0.197816E+08   0.197816E+08   0.197875E+08  -0.472941E+00   0.104439E+08   0.104439E+08   0.770216E+02
   0.166165E-03   0.197814E+08   0.197812E+08   0.231137E+08   0.230464E+08   0.197723E+08   0.197813E+08   0.197813E+08   0.197871E+08  -0.472932E+00   0.104438E+08   0.104437E+08   0.788251E+02
   0.170370E-03   0.197810E+08   0.197809E+08   0.229567E+08   0.228863E+08   0.197715E+08   0.197810E+08   0.197810E+08   0.197868E+08  -0.472923E+00   0.104436E+08   0.104436E+08   0.806632E+02
   0.174681E-03   0.197807E+08   0.197806E+08   0.227927E+08   0.227190E+08   0.197706E+08   0.197806E+08   0.197807E+08   0.197864E+08  -0.472913E+00   0.104434E+08   0.104434E+08   0.825361E+02
   0.179101E-03   0.197804E+08   0.197802E+08   0.226214E+08   0.225445E+08   0.197697E+08   0.197803E+08   0.197803E+08   0.197860E+08  -0.472902E+00   0.104432E+08   0.104432E+08   0.844439E+02
   0.183633E-03   0.197800E+08   0.197798E+08   0.224427E+08   0.223623E+08   0.197688E+08   0.197799E+08   0.197800E+08   0.197856E+08  -0.472891E+00   0.104430E+08   0.104430E+08   0.863864E+02
   0.188279E-03   0.197796E+08   0.197795E+08   0.222562E+08   0.221722E+08   0.197678E+08   0.197795E+08   0.197796E+08   0.197851E+08  -0.472880E+00   0.104428E+08   0.104428E+08   0.883636E+02
   0.193043E-03   0.197792E+08   0.197790E+08   0.220617E+08   0.219740E+08   0.197667E+08   0.197791E+08   0.197792E+08   0.197847E+08  -0.472868E+00   0.104426E+08   0.104425E+08   0.903753E+02
   0.197928E-03   0.197788E+08   0.197786E+08   0.218590E+08   0.217674E+08   0.197656E+08   0.197787E+08   0.197787E+08   0.197842E+08  -0.472855E+00   0.104424E+08   0.104423E+08   0.924213E+02
   0.202936E-03   0.197783E+08   0.197781E+08   0.216477E+08   0.215522E+08   0.197645E+08   0.197782E+08   0.197783E+08   0.197837E+08  -0.472842E+00   0.104421E+08   0.104421E+08   0.945013E+02
   0.208071E-03   0.197778E+08   0.197777E+08   0.214276E+08   0.213280E+08   0.197633E+08   0.197777E+08   0.197778E+08   0.197831E+08  -0.472828E+00   0.104419E+08   0.104418E+08   0.966149E+02
   0.213336E-03   0.197773E+08   0.197772E+08   0.211985E+08   0.210947E+08   0.197620E+08   0.197772E+08   0.197773E+08   0.197826E+08  -0.472813E+00   0.104416E+08   0.104415E+08   0.987615E+02
   0.218735E-03   0.197768E+08   0.197766E+08   0.209601E+08   0.208519E+08   0.197607E+08   0.197767E+08   0.197768E+08   0.197820E+08  -0.472798E+00   0.104413E+08   0.104412E+08   0.100941E+03
   0.224269E-03   0.197763E+08   0.197761E+08   0.207121E+08   0.205995E+08   0.197593E+08   0.197762E+08   0.197762E+08   0.197814E+08  -0.472782E+00   0.104410E+08   0.104410E+08   0.103151E+03
   0.229944E-03   0.197757E+08   0.197755E+08   0.204545E+08   0.203371E+08   0.197578E+08   0.197756E+08   0.197757E+08   0.197807E+08  -0.472765E+00   0.104407E+08   0.104406E+08   0.105393E+03
   0.235763E-03   0.197751E+08   0.197749E+08   0.201868E+08   0.200647E+08   0.197563E+08   0.197750E+08   0.197750E+08   0.197801E+08  -0.472747E+00   0.104404E+08   0.104403E+08   0.107665E+03
   0.241728E-03   0.197745E+08   0.197742E+08   0.199089E+08   0.197819E+08   0.197546E+08   0.197743E+08   0.197744E+08   0.197793E+08  -0.472729E+00   0.104400E+08   0.104400E+08   0.109966E+03
   0.247845E-03   0.197738E+08   0.197735E+08   0.196206E+08   0.194887E+08   0.197529E+08   0.197737E+08   0.197738E+08   0.197786E+08  -0.472709E+00   0.104397E+08   0.104396E+08   0.112294E+03
   0.254116E-03   0.197731E+08   0.197728E+08   0.193218E+08   0.191847E+08   0.197511E+08   0.197730E+08   0.197730E+08   0.197778E+08  -0.472689E+00   0.104393E+08   0.104392E+08   0.114649E+03
   0.260546E-03   0.197724E+08   0.197721E+08   0.190122E+08   0.188699E+08   0.197493E+08   0.197722E+08   0.197723E+08   0.197770E+08  -0.472668E+00   0.104389E+08   0.104388E+08   0.117028E+03
   0.267139E-03   0.197716E+08   0.197713E+08   0.186917E+08   0.185441E+08   0.197473E+08   0.197714E+08   0.197715E+08   0.197761E+08  -0.472645E+00   0.104385E+08   0.104384E+08   0.119431E+03
   0.273899E-03   0.197708E+08   0.197705E+08   0.183603E+08   0.182073E+08   0.197452E+08   0.197706E+08   0.197707E+08   0.197752E+08  -0.472622E+00   0.104381E+08   0.104380E+08   0.121855E+03
   0.280829E-03   0.197699E+08   0.197696E+08   0.180178E+08   0.178593E+08   0.197430E+08   0.197698E+08   0.197699E+08   0.197743E+08  -0.472597E+00   0.104376E+08   0.104375E+08   0.124298E+03
   0.287935E-03   0.197690E+08   0.197687E+08   0.176643E+08   0.175002E+08   0.197408E+08   0.197689E+08   0.197690E+08   0.197733E+08  -0.472572E+00   0.104371E+08   0.104370E+08   0.126758E+03
   0.295221E-03   0.197681E+08   0.197678E+08   0.172996E+08   0.171299E+08   0.197384E+08   0.197679E+08   0.197681E+08   0.197723E+08  -0.472545E+00   0.104366E+08   0.104365E+08   0.129232E+03
   0.302691E-03   0.197671E+08   0.197668E+08   0.169239E+08   0.167486E+08   0.197358E+08   0.197669E+08   0.197671E+08   0.197712E+08  -0.472517E+00   0.104361E+08   0.104360E+08   0.131719E+03
   0.310350E-03   0.197661E+08   0.197657E+08   0.165372E+08   0.163562E+08   0.197332E+08   0.197659E+08   0.197661E+08   0.197701E+08  -0.472487E+00   0.104355E+08   0.104354E+08   0.134214E+03
   0.318203E-03   0.197650E+08   0.197647E+08   0.161397E+08   0.159530E+08   0.197304E+08   0.197648E+08   0.197650E+08   0.197689E+08  -0.472457E+00   0.104350E+08   0.104348E+08   0.136715E+03
   0.326255E-03   0.197639E+08   0.197635E+08   0.157316E+08   0.155392E+08   0.197275E+08   0.197637E+08   0.197638E+08   0.197676E+08  -0.472424E+00   0.104344E+08   0.104342E+08   0.139219E+03
   0.334510E-03   0.197627E+08   0.197623E+08   0.153130E+08   0.151150E+08   0.197244E+08   0.197625E+08   0.197627E+08   0.197663E+08  -0.472391E+00   0.104337E+08   0.104336E+08   0.141722E+03
   0.342975E-03   0.197615E+08   0.197611E+08   0.148844E+08   0.146809E+08   0.197212E+08   0.197612E+08   0.197614E+08   0.197650E+08  -0.472356E+00   0.104330E+08   0.104329E+08   0.144219E+03
   0.351653E-03   0.197602E+08   0.197597E+08   0.144462E+08   0.142371E+08   0.197178E+08   0.197599E+08   0.197601E+08   0.197636E+08  -0.472319E+00   0.104323E+08   0.104322E+08   0.146708E+03
   0.360551E-03   0.197588E+08   0.197584E+08   0.139987E+08   0.137843E+08   0.197143E+08   0.197586E+08   0.197588E+08   0.197621E+08  -0.472280E+00   0.104316E+08   0.104315E+08   0.149184E+03
   0.369674E-03   0.197574E+08   0.197569E+08   0.135425E+08   0.133230E+08   0.197106E+08   0.197571E+08   0.197573E+08   0.197605E+08  -0.472240E+00   0.104308E+08   0.104307E+08   0.151641E+03
   0.379029E-03   0.197559E+08   0.197554E+08   0.130784E+08   0.128538E+08   0.197067E+08   0.197556E+08   0.197558E+08   0.197589E+08  -0.472198E+00   0.104300E+08   0.104299E+08   0.154076E+03
   0.388619E-03   0.197543E+08   0.197538E+08   0.126069E+08   0.123776E+08   0.197026E+08   0.197540E+08   0.197543E+08   0.197572E+08  -0.472154E+00   0.104292E+08   0.104290E+08   0.156482E+03
   0.398453E-03   0.197527E+08   0.197521E+08   0.121289E+08   0.118952E+08   0.196983E+08   0.197524E+08   0.197526E+08   0.197554E+08  -0.472109E+00   0.104283E+08   0.104281E+08   0.158856E+03
   0.408535E-03   0.197510E+08   0.197504E+08   0.116453E+08   0.114074E+08   0.196938E+08   0.197506E+08   0.197509E+08   0.197536E+08  -0.472061E+00   0.104274E+08   0.104272E+08   0.161190E+03
   0.418872E-03   0.197492E+08   0.197486E+08   0.111571E+08   0.109154E+08   0.196890E+08   0.197488E+08   0.197491E+08   0.197516E+08  -0.472011E+00   0.104264E+08   0.104262E+08   0.163479E+03
   0.429471E-03   0.197473E+08   0.197467E+08   0.106655E+08   0.104204E+08   0.196841E+08   0.197469E+08   0.197472E+08   0.197496E+08  -0.471959E+00   0.104254E+08   0.104252E+08   0.165717E+03
   0.440339E-03   0.197453E+08   0.197447E+08   0.101715E+08   0.992346E+07   0.196789E+08   0.197449E+08   0.197452E+08   0.197475E+08  -0.471905E+00   0.104243E+08   0.104241E+08   0.167897E+03
   0.451481E-03   0.197433E+08   0.197426E+08   0.967649E+07   0.942604E+07   0.196734E+08   0.197428E+08   0.197432E+08   0.197453E+08  -0.471848E+00   0.104232E+08   0.104230E+08   0.170013E+03
   0.462905E-03   0.197411E+08   0.197404E+08   0.918187E+07   0.892954E+07   0.196677E+08   0.197407E+08   0.197410E+08   0.197430E+08  -0.471789E+00   0.104220E+08   0.104218E+08   0.172058E+03
   0.474618E-03   0.197388E+08   0.197381E+08   0.868910E+07   0.843550E+07   0.196618E+08   0.197384E+08   0.197387E+08   0.197406E+08  -0.471728E+00   0.104208E+08   0.104206E+08   0.174025E+03
   0.486627E-03   0.197365E+08   0.197357E+08   0.819975E+07   0.794552E+07   0.196555E+08   0.197360E+08   0.197364E+08   0.197380E+08  -0.471664E+00   0.104196E+08   0.104193E+08   0.175907E+03
   0.498941E-03   0.197340E+08   0.197332E+08   0.771542E+07   0.746128E+07   0.196489E+08   0.197335E+08   0.197339E+08   0.197354E+08  -0.471597E+00   0.104182E+08   0.104180E+08   0.177697E+03
   0.511566E-03   0.197314E+08   0.197306E+08   0.723784E+07   0.698452E+07   0.196420E+08   0.197309E+08   0.197313E+08   0.197327E+08  -0.471527E+00   0.104168E+08   0.104165E+08   0.179387E+03
   0.524510E-03   0.197287E+08   0.197278E+08   0.676872E+07   0.651702E+07   0.196348E+08   0.197282E+08   0.197286E+08   0.197299E+08  -0.471455E+00   0.104154E+08   0.104151E+08   0.180971E+03
   0.537782E-03   0.197259E+08   0.197250E+08   0.630986E+07   0.606059E+07   0.196272E+08   0.197253E+08   0.197258E+08   0.197269E+08  -0.471380E+00   0.104138E+08   0.104135E+08   0.182440E+03
   0.551390E-03   0.197230E+08   0.197220E+08   0.586304E+07   0.561707E+07   0.196193E+08   0.197223E+08   0.197228E+08   0.197238E+08  -0.471302E+00   0.104122E+08   0.104119E+08   0.183788E+03
   0.565342E-03   0.197199E+08   0.197189E+08   0.543004E+07   0.518826E+07   0.196110E+08   0.197192E+08   0.197197E+08   0.197206E+08  -0.471220E+00   0.104106E+08   0.104103E+08   0.185007E+03
   0.579647E-03   0.197167E+08   0.197156E+08   0.501261E+07   0.477594E+07   0.196024E+08   0.197160E+08   0.197165E+08   0.197172E+08  -0.471136E+00   0.104088E+08   0.104085E+08   0.186091E+03
   0.594315E-03   0.197133E+08   0.197122E+08   0.461245E+07   0.438180E+07   0.195933E+08   0.197126E+08   0.197131E+08   0.197137E+08  -0.471048E+00   0.104070E+08   0.104067E+08   0.187033E+03
   0.609353E-03   0.197098E+08   0.197087E+08   0.423116E+07   0.400745E+07   0.195838E+08   0.197090E+08   0.197096E+08   0.197101E+08  -0.470956E+00   0.104051E+08   0.104048E+08   0.187826E+03
   0.624772E-03   0.197061E+08   0.197050E+08   0.387021E+07   0.365437E+07   0.195738E+08   0.197054E+08   0.197059E+08   0.197063E+08  -0.470861E+00   0.104032E+08   0.104028E+08   0.188465E+03
   0.640581E-03   0.197023E+08   0.197011E+08   0.353095E+07   0.332386E+07   0.195634E+08   0.197015E+08   0.197021E+08   0.197024E+08  -0.470763E+00   0.104011E+08   0.104007E+08   0.188944E+03
   0.656790E-03   0.196983E+08   0.196971E+08   0.321450E+07   0.301702E+07   0.195525E+08   0.196975E+08   0.196981E+08   0.196983E+08  -0.470660E+00   0.103990E+08   0.103986E+08   0.189258E+03
   0.673409E-03   0.196942E+08   0.196929E+08   0.292179E+07   0.273472E+07   0.195411E+08   0.196933E+08   0.196940E+08   0.196940E+08  -0.470554E+00   0.103967E+08   0.103963E+08   0.189403E+03
   0.690448E-03   0.196898E+08   0.196885E+08   0.265347E+07   0.247756E+07   0.195293E+08   0.196889E+08   0.196896E+08   0.196896E+08  -0.470444E+00   0.103944E+08   0.103940E+08   0.189374E+03
   0.707919E-03   0.196853E+08   0.196840E+08   0.240993E+07   0.224584E+07   0.195168E+08   0.196844E+08   0.196851E+08   0.196849E+08  -0.470329E+00   0.103919E+08   0.103915E+08   0.189168E+03
   0.725832E-03   0.196806E+08   0.196792E+08   0.219122E+07   0.203951E+07   0.195038E+08   0.196796E+08   0.196804E+08   0.196801E+08  -0.470210E+00   0.103894E+08   0.103890E+08   0.188785E+03
   0.744198E-03   0.196757E+08   0.196743E+08   0.199705E+07   0.185818E+07   0.194902E+08   0.196747E+08   0.196755E+08   0.196751E+08  -0.470087E+00   0.103868E+08   0.103863E+08   0.188220E+03
   0.763029E-03   0.196706E+08   0.196691E+08   0.182680E+07   0.170109E+07   0.194760E+08   0.196695E+08   0.196704E+08   0.196700E+08  -0.469959E+00   0.103840E+08   0.103836E+08   0.187475E+03
   0.782336E-03   0.196653E+08   0.196638E+08   0.167947E+07   0.156711E+07   0.194612E+08   0.196641E+08   0.196651E+08   0.196645E+08  -0.469826E+00   0.103812E+08   0.103807E+08   0.186550E+03
   0.802132E-03   0.196598E+08   0.196582E+08   0.155369E+07   0.145471E+07   0.194457E+08   0.196585E+08   0.196595E+08   0.196589E+08  -0.469688E+00   0.103782E+08   0.103777E+08   0.185445E+03
